broker, nTopics, nNotifications, nSubscriptions, msgSize, notificationFreq, Avg. Throughput, Avg. Delay, Avg. CPU(ns), Avg. CPU(%), Avg. Memory(B), rxBytes, rxPackets, txBytes, txPackets
BE-Tree,0,1000000,5000,0,0,44030,0,0,100,5.701225,0,0,0,0
BE-Tree,0,1000000,5000,0,0,43986,0,0,100,5.691987,0,0,0,0
BE-Tree,0,1000000,10000,0,0,33417,0,0,100,5.707155,0,0,0,0
BE-Tree,0,1000000,10000,0,0,33505,0,0,100,5.7065,0,0,0,0
BE-Tree,0,1000000,10000,0,0,33602,0,0,100,5.707843,0,0,0,0
BE-Tree,0,1000000,50000,0,0,13469,0,0,100,6.372364,0,0,0,0
BE-Tree,0,1000000,50000,0,0,13461,0,0,100,6.372953,0,0,0,0
BE-Tree,0,1000000,50000,0,0,13451,0,0,100,6.371580,0,0,0,0
BE-Tree,0,1000000,100000,0,0,6780,0,0,100,7.022467,0,0,0,0
BE-Tree,0,1000000,100000,0,0,6662,0,0,100,7.022262,0,0,0,0
BE-Tree,0,1000000,100000,0,0,6679,0,0,100,7.023641,0,0,0,0
BE-Tree,0,1000000,500000,0,0,1307,0,0,100,11.509305,0,0,0,0
BE-Tree,0,1000000,500000,0,0,1306,0,0,100,11.509308,0,0,0,0
BE-Tree,0,1000000,500000,0,0,1302,0,0,100,11.509769,0,0,0,0
BE-Tree,0,1000000,1000000,0,0,651,0,0,100,17.587353,0,0,0,0
BE-Tree,0,1000000,1000000,0,0,649,0,0,100,17.587689,0,0,0,0
BE-Tree,0,1000000,1000000,0,0,647,0,0,100,17.584524,0,0,0,0
BE-Tree,0,1000000,100,0,0,61905,0,0,100,5.647702,0,0,0,0
BE-Tree,0,1000000,100,0,0,61970,0,0,100,5.649692,0,0,0,0
BE-Tree,0,1000000,100,0,0,61989,0,0,100,5.65273,0,0,0,0
BE-Tree,0,1000000,1000,0,0,61708,0,0,100,5.660697,0,0,0,0
BE-Tree,0,1000000,1000,0,0,61112,0,0,100,5.658166,0,0,0,0
BE-Tree,0,1000000,1000,0,0,61808,0,0,100,5.658729,0,0,0,0
BE-Tree,0,1000000,5000,0,0,43865,0,0,100,5.687868,0,0,0,0
BE-Tree,0,1000000,5000,0,0,44022,0,0,100,5.692025,0,0,0,0
BE-Tree,0,1000000,5000,0,0,43926,0,0,100,5.684883,0,0,0,0
BE-Tree,0,1000000,10000,0,0,33656,0,0,100,5.708080,0,0,0,0
BE-Tree,0,1000000,10000,0,0,33434,0,0,100,5.706729,0,0,0,0
BE-Tree,0,1000000,10000,0,0,33561,0,0,100,5.709161,0,0,0,0
BE-Tree,0,1000000,50000,0,0,13527,0,0,100,6.371920,0,0,0,0
BE-Tree,0,1000000,50000,0,0,13503,0,0,100,6.372860,0,0,0,0
BE-Tree,0,1000000,50000,0,0,13503,0,0,100,6.372972,0,0,0,0
BE-Tree,0,1000000,100000,0,0,6660,0,0,100,7.022217,0,0,0,0
BE-Tree,0,1000000,100000,0,0,6684,0,0,100,7.023372,0,0,0,0
BE-Tree,0,1000000,100000,0,0,6685,0,0,100,7.021609,0,0,0,0
BE-Tree,0,1000000,500000,0,0,1305,0,0,100,11.509555,0,0,0,0
BE-Tree,0,1000000,500000,0,0,1308,0,0,100,11.509641,0,0,0,0
BE-Tree,0,1000000,500000,0,0,1310,0,0,100,11.509398,0,0,0,0
BE-Tree,0,1000000,1000000,0,0,652,0,0,100,17.587417,0,0,0,0
BE-Tree,0,1000000,1000000,0,0,650,0,0,100,17.585913,0,0,0,0
BE-Tree,0,1000000,1000000,0,0,650,0,0,100,17.588675,0,0,0,0
